timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
21.816,322,0.5109,0.6733,0.4114,0.7193,0.4748,1.0513,59.8,down,
21.881,323,0.5111,0.6732,0.4118,0.7196,0.4813,1.0515,60.5,up,
21.945,324,0.4987,0.6730,0.4019,0.7021,0.4839,1.0554,71.1,up,
21.999,325,0.4948,0.6753,0.4025,0.6800,0.4872,1.0688,86.0,up,
22.069,326,0.4966,0.6798,0.4038,0.6898,0.4961,1.0700,83.8,up,
22.139,327,0.4974,0.6795,0.4187,0.6826,0.5077,1.0649,89.3,up,
22.216,328,0.5287,0.6741,0.4608,0.6837,0.5317,1.0620,82.5,up,
22.280,329,0.5614,0.6697,0.4937,0.7143,0.5439,1.0605,54.1,up,
22.331,330,0.5439,0.6684,0.4489,0.7024,0.5313,1.0596,68.5,up,
22.401,331,0.5188,0.6684,0.4166,0.6982,0.5222,1.0647,74.3,up,
22.470,332,0.5168,0.6688,0.4069,0.7068,0.5113,1.0837,70.1,up,
22.537,333,0.5100,0.6689,0.4044,0.7067,0.5026,1.1084,69.3,up,
22.606,334,0.5041,0.6689,0.4012,0.7064,0.4938,1.1106,68.6,up,
22.679,335,0.5043,0.6709,0.4028,0.6870,0.4900,1.1180,79.2,up,
22.730,336,0.4984,0.6687,0.3959,0.6788,0.4733,1.1232,81.2,up,
22.803,337,0.4962,0.6698,0.3966,0.6976,0.4684,1.1359,71.0,up,
22.869,338,0.4958,0.6698,0.3979,0.6976,0.4714,1.1352,71.1,up,
22.940,339,0.4960,0.6715,0.3992,0.6979,0.4734,1.1451,72.0,up,
23.018,340,0.4969,0.6713,0.4001,0.6957,0.4751,1.1444,73.2,up,
23.080,341,0.4975,0.6704,0.4001,0.6388,0.4755,1.1457,105.4,up,
23.147,342,0.4979,0.6709,0.4002,0.6400,0.4760,1.1616,105.0,up,
23.208,343,0.4928,0.6722,0.3925,0.6480,0.4658,1.1615,100.4,up,
23.266,344,0.4941,0.6725,0.3953,0.6405,0.4677,1.1639,104.9,up,
23.336,345,0.4937,0.6715,0.3884,0.6453,0.4642,1.1604,100.6,up,
23.406,346,0.4906,0.6796,0.3879,0.6469,0.4635,1.1638,104.4,up,
23.474,347,0.4932,0.6796,0.3911,0.6482,0.4667,1.1637,104.0,up,
23.545,348,0.4845,0.6789,0.3790,0.6753,0.4552,1.1538,88.5,up,
23.599,349,0.4859,0.6804,0.3815,0.6658,0.4573,1.1535,94.5,up,
23.673,350,0.4837,0.6802,0.3831,0.6711,0.4554,1.1528,91.7,up,
23.743,351,0.4847,0.6784,0.3878,0.6656,0.4563,1.1540,94.1,up,
23.802,352,0.5010,0.6764,0.4068,0.6155,0.4775,1.1569,120.1,up,
23.868,353,0.5015,0.6670,0.4047,0.6076,0.4765,1.1389,118.5,up,
23.935,354,0.5241,0.6663,0.4132,0.6001,0.4876,1.1390,116.4,up,
24.001,355,0.5429,0.6590,0.4391,0.6080,0.4954,1.1340,110.4,up,
24.070,356,0.5345,0.6593,0.4306,0.5979,0.4937,1.1357,115.7,up,
24.138,357,0.5308,0.6595,0.4267,0.5909,0.4938,1.1364,118.9,up,
24.199,358,0.5283,0.6598,0.4240,0.5931,0.4921,1.1403,118.3,up,
24.269,359,0.5517,0.6599,0.4356,0.5983,0.5042,1.1454,112.4,up,
24.337,360,0.5500,0.6601,0.4320,0.6066,0.5012,1.1454,108.7,up,
24.403,361,0.5431,0.6602,0.4345,0.6082,0.5021,1.1470,110.8,up,
24.467,362,0.5306,0.6603,0.4334,0.6127,0.4958,1.1480,112.0,up,
24.540,363,0.5300,0.6603,0.4321,0.6038,0.4992,1.1491,116.4,up,
24.614,364,0.5220,0.6610,0.4313,0.6076,0.4945,1.1489,117.3,up,
24.672,365,0.5271,0.6596,0.4307,0.6084,0.4943,1.1446,114.1,up,
24.738,366,0.5267,0.6595,0.4336,0.6327,0.4969,1.1453,102.6,up,
24.805,367,0.5155,0.6596,0.4296,0.6213,0.4908,1.1462,111.1,up,
24.872,368,0.5157,0.6596,0.4278,0.6198,0.4908,1.1466,111.4,up,
24.940,369,0.5421,0.6605,0.4318,0.6372,0.5008,1.1466,97.1,up,
25.008,370,0.5422,0.6605,0.4315,0.6414,0.5019,1.1467,95.1,up,
25.067,371,0.5375,0.6618,0.4303,0.6217,0.5018,1.1541,106.4,up,
25.140,372,0.5410,0.6618,0.4315,0.6194,0.5033,1.1577,106.8,up,
25.212,373,0.5397,0.6618,0.4259,0.6270,0.5010,1.1533,102.5,up,
25.271,374,0.5197,0.6606,0.4106,0.6362,0.4853,1.1533,98.6,up,
25.337,375,0.5061,0.6617,0.3967,0.6384,0.4716,1.1543,98.0,up,
25.405,376,0.5057,0.6651,0.3995,0.6302,0.4735,1.1572,104.5,up,
25.473,377,0.4982,0.6719,0.3885,0.6515,0.4652,1.1675,96.7,up,
25.539,378,0.4921,0.6779,0.3645,0.6896,0.4636,1.1745,81.5,up,
25.603,379,0.4912,0.6781,0.3734,0.7043,0.4621,1.1792,74.2,up,
25.668,380,0.4927,0.6788,0.3758,0.7081,0.4643,1.1876,72.7,up,
25.734,381,0.4873,0.6811,0.3722,0.7129,0.4600,1.1880,71.5,up,
25.801,382,0.4883,0.6899,0.3652,0.7159,0.4617,1.2012,75.1,up,
25.869,383,0.4900,0.6892,0.3691,0.7127,0.4618,1.1997,75.8,up,
25.939,384,0.4903,0.6886,0.3707,0.7144,0.4600,1.2016,74.4,up,
26.008,385,0.4908,0.6882,0.3612,0.7106,0.4606,1.2008,76.8,up,
26.083,386,0.4951,0.6881,0.3637,0.7064,0.4632,1.2005,78.5,up,
26.146,387,0.4941,0.6880,0.3662,0.7180,0.4610,1.2000,73.1,up,
26.206,388,0.4942,0.6879,0.3704,0.7248,0.4620,1.1995,69.8,up,
26.274,389,0.5020,0.6873,0.3837,0.7230,0.4733,1.1987,70.0,up,
26.344,390,0.5012,0.6860,0.3828,0.7295,0.4731,1.1836,66.6,up,
26.405,391,0.5087,0.6850,0.3853,0.7301,0.4788,1.1778,66.5,up,
26.475,392,0.5199,0.6786,0.3851,0.7283,0.4827,1.1699,65.4,up,
26.538,393,0.5159,0.6786,0.3701,0.7271,0.4793,1.1643,67.3,up,
26.605,394,0.5145,0.6786,0.3619,0.6921,0.4814,1.1613,81.0,up,
26.674,395,0.5161,0.6668,0.3631,0.6933,0.4835,1.1605,76.4,up,
26.747,396,0.5201,0.6673,0.3643,0.6935,0.4881,1.1611,76.8,up,
26.800,397,0.5108,0.6677,0.3566,0.7024,0.4810,1.1631,73.9,up,
26.869,398,0.5190,0.6680,0.3587,0.7014,0.4893,1.1648,74.8,up,
26.938,399,0.5276,0.6683,0.3632,0.7029,0.4975,1.1648,74.7,up,
27.006,400,0.5223,0.6659,0.3630,0.7037,0.4919,1.1567,73.1,up,
27.073,401,0.5215,0.6660,0.3655,0.7032,0.4949,1.1573,73.5,up,
27.141,402,0.5251,0.6662,0.3721,0.7033,0.4972,1.1533,73.1,up,
27.211,403,0.5279,0.6675,0.3763,0.7082,0.5007,1.1474,71.7,up,
27.267,404,0.5281,0.6674,0.3819,0.7082,0.5011,1.1338,71.1,up,
27.338,405,0.5210,0.6748,0.3822,0.7120,0.5003,1.1331,72.4,up,
27.416,406,0.5476,0.6772,0.4089,0.7174,0.5215,1.1268,70.5,up,
27.483,407,0.5416,0.6900,0.4031,0.7177,0.5173,1.1022,75.3,up,
27.549,408,0.5186,0.6918,0.4018,0.7190,0.5099,1.0817,75.6,up,
27.616,409,0.5174,0.6882,0.4015,0.7191,0.5097,1.0711,73.9,up,
27.682,410,0.5170,0.6865,0.4043,0.7304,0.5047,1.0717,66.9,up,
27.738,411,0.5163,0.6741,0.4069,0.7267,0.5028,1.0525,62.3,up,
27.805,412,0.5280,0.6670,0.4186,0.7172,0.5048,1.0586,61.9,up,
27.871,413,0.5188,0.6659,0.4024,0.6889,0.4984,1.0446,75.7,up,
27.936,414,0.5257,0.6655,0.4327,0.7364,0.5004,1.0499,48.9,up,
28.011,415,0.5367,0.6643,0.4288,0.7533,0.5031,1.0547,45.6,up,
28.075,416,0.5237,0.6646,0.4274,0.7582,0.4942,1.0571,41.5,down,Repetición válida
28.134,417,0.5213,0.6648,0.4245,0.7541,0.4891,1.0574,42.6,down,
28.206,418,0.5363,0.6619,0.4275,0.7510,0.4986,1.0730,45.5,down,
28.278,419,0.5347,0.6623,0.4268,0.7530,0.4988,1.0902,45.1,down,
28.331,420,0.5363,0.6625,0.4369,0.7567,0.5018,1.0945,42.0,down,
28.407,421,0.5267,0.6626,0.4371,0.7445,0.4978,1.1019,43.8,down,
28.479,422,0.5269,0.6627,0.4321,0.7375,0.4977,1.1054,48.0,down,
28.535,423,0.5255,0.6629,0.4283,0.7378,0.4907,1.1055,47.9,down,
28.602,424,0.5244,0.6662,0.4181,0.7325,0.4867,1.1087,53.2,down,
28.672,425,0.5156,0.6688,0.4065,0.7252,0.4817,1.1091,58.3,down,
28.747,426,0.5161,0.6715,0.4060,0.7279,0.4827,1.1083,58.5,down,
28.836,427,0.5218,0.6760,0.4210,0.7523,0.4898,1.1078,48.6,down,
28.903,428,0.5224,0.6762,0.4217,0.7613,0.4905,1.1011,45.5,down,
28.969,429,0.5235,0.6763,0.4237,0.7656,0.4973,1.0824,44.5,down,
29.036,430,0.5245,0.6763,0.4234,0.7671,0.5026,1.0767,44.9,down,
29.103,431,0.5245,0.6767,0.4219,0.7659,0.5021,1.0711,45.7,down,
29.173,432,0.5276,0.6739,0.4230,0.7707,0.5077,1.0593,44.3,down,
29.239,433,0.5304,0.6720,0.4270,0.7704,0.5172,1.0556,44.4,down,
29.309,434,0.5272,0.6700,0.4267,0.7622,0.5152,1.0405,45.6,down,
29.376,435,0.5309,0.6695,0.4265,0.7619,0.5156,1.0385,46.1,down,
29.442,436,0.5262,0.6672,0.4264,0.7484,0.5146,1.0384,49.1,down,
29.501,437,0.5264,0.6669,0.4269,0.7364,0.5143,1.0402,53.2,down,
29.572,438,0.5227,0.6648,0.4264,0.7309,0.5128,1.0398,54.0,down,
29.638,439,0.5193,0.6648,0.4245,0.7329,0.5120,1.0397,53.2,down,
29.714,440,0.5185,0.6648,0.4221,0.7339,0.5118,1.0406,53.3,down,
29.767,441,0.5166,0.6648,0.4206,0.7285,0.5116,1.0406,55.7,down,
29.838,442,0.5199,0.6643,0.4210,0.7287,0.5137,1.0360,56.0,down,
29.906,443,0.5259,0.6640,0.4241,0.7454,0.5140,1.0366,49.5,down,
29.973,444,0.5280,0.6641,0.4251,0.7556,0.5138,1.0362,46.1,down,
30.039,445,0.5282,0.6706,0.4254,0.7641,0.5125,1.0396,45.3,down,
30.105,446,0.5303,0.6705,0.4274,0.7631,0.5120,1.0401,45.2,down,
30.173,447,0.5315,0.6699,0.4266,0.7622,0.5091,1.0402,45.2,down,
30.242,448,0.5360,0.6687,0.4265,0.7539,0.5092,1.0398,48.0,down,
30.315,449,0.5400,0.6690,0.4252,0.7503,0.5089,1.0399,49.9,down,
30.379,450,0.5377,0.6693,0.4152,0.7392,0.5052,1.0306,55.2,down,
30.430,451,0.5408,0.6672,0.4040,0.7339,0.5053,1.0266,58.4,down,
30.508,452,0.5401,0.6672,0.4039,0.7338,0.5046,1.0276,58.3,down,
30.581,453,0.5544,0.6668,0.4260,0.7408,0.5112,1.0267,53.2,down,
30.638,454,0.5645,0.6658,0.4377,0.7495,0.5178,1.0249,49.2,down,
30.702,455,0.5615,0.6619,0.4348,0.7477,0.5184,1.0201,49.0,down,
30.770,456,0.5587,0.6610,0.4352,0.7435,0.5177,1.0197,49.8,down,
30.842,457,0.5600,0.6595,0.4367,0.7435,0.5175,1.0108,48.8,down,
30.909,458,0.5589,0.6584,0.4317,0.7438,0.5169,1.0114,49.3,down,
30.971,459,0.5619,0.6567,0.4359,0.7510,0.5196,1.0070,46.3,down,
31.040,460,0.5609,0.6566,0.4352,0.7509,0.5182,1.0115,46.3,down,
31.105,461,0.5334,0.6589,0.4202,0.7461,0.5034,1.0110,47.5,down,
31.172,462,0.5229,0.6607,0.4184,0.7461,0.4950,1.0224,46.3,down,
31.235,463,0.5003,0.6647,0.3964,0.7463,0.4794,1.0273,48.6,down,
31.304,464,0.4925,0.6710,0.3891,0.7571,0.4758,1.0379,47.6,down,
31.372,465,0.4763,0.6753,0.3693,0.7550,0.4608,1.0726,51.1,down,
31.441,466,0.4754,0.6841,0.3744,0.7424,0.4623,1.0852,58.2,down,
31.502,467,0.4714,0.6833,0.3764,0.7371,0.4658,1.0877,59.7,down,
31.572,468,0.4656,0.6796,0.3754,0.7106,0.4698,1.0855,71.6,up,
31.644,469,0.4564,0.6785,0.3538,0.6840,0.4685,1.0949,88.6,up,
31.701,470,0.4478,0.6853,0.3450,0.6933,0.4672,1.1008,88.2,up,
31.771,471,0.4323,0.6687,0.3288,0.6731,0.4629,1.1002,91.6,up,
31.844,472,0.4327,0.6688,0.3273,0.6753,0.4648,1.0989,90.7,up,
31.905,473,0.4133,0.6721,0.3240,0.6796,0.4478,1.0946,89.9,up,
31.968,474,0.4079,0.6844,0.3206,0.6740,0.4318,1.1116,100.0,up,
32.023,475,0.4116,0.6853,0.3228,0.6772,0.4349,1.1069,98.4,up,
32.086,476,0.4061,0.6885,0.3255,0.6875,0.4334,1.1044,94.4,up,
32.158,477,0.4048,0.6922,0.3231,0.6928,0.4304,1.1029,93.1,up,
32.237,478,0.4045,0.6918,0.3129,0.6929,0.4281,1.0965,92.7,up,
32.298,479,0.3992,0.7000,0.2890,0.7102,0.4164,1.0960,87.2,up,
32.369,480,0.3967,0.7038,0.2664,0.7301,0.4142,1.1036,81.1,up,
32.433,481,0.3937,0.7096,0.2515,0.7342,0.4181,1.1312,83.5,up,
32.507,482,0.3956,0.7135,0.2443,0.7339,0.4195,1.1376,85.5,up,
32.572,483,0.3948,0.7127,0.2404,0.7303,0.4196,1.1434,86.8,up,
32.636,484,0.3962,0.7114,0.2438,0.7242,0.4205,1.1474,88.4,up,
32.704,485,0.3970,0.7106,0.2545,0.7087,0.4208,1.1559,93.8,up,
32.771,486,0.3951,0.7099,0.2464,0.7089,0.4204,1.1495,93.7,up,
32.837,487,0.3948,0.7097,0.2518,0.7046,0.4203,1.1467,95.4,up,
32.904,488,0.3952,0.7098,0.3277,0.7069,0.4193,1.1632,95.5,up,
32.970,489,0.3942,0.7096,0.3126,0.7081,0.4192,1.1701,94.2,up,
33.027,490,0.3946,0.7094,0.3048,0.7051,0.4146,1.1661,95.3,up,
33.106,491,0.3954,0.7094,0.3485,0.7185,0.4150,1.1685,81.5,up,
33.171,492,0.3937,0.7095,0.3007,0.7181,0.4154,1.1874,87.3,up,
33.237,493,0.3914,0.7093,0.2680,0.6975,0.4155,1.1840,98.4,up,
33.303,494,0.3917,0.7056,0.3014,0.6715,0.4139,1.1787,113.4,up,
33.361,495,0.3913,0.6892,0.3003,0.6245,0.4138,1.1615,128.1,up,
33.418,496,0.3930,0.6809,0.3183,0.5831,0.4139,1.1286,145.3,up,
33.503,497,0.3939,0.6811,0.3317,0.5551,0.4160,1.1314,156.5,up,
33.566,498,0.3970,0.6772,0.3483,0.5233,0.4160,1.1329,164.8,up,
33.634,499,0.4011,0.6707,0.3631,0.5196,0.4216,1.1303,168.4,up,
33.705,500,0.4044,0.6707,0.3682,0.5157,0.4231,1.1333,169.2,up,
33.771,501,0.4069,0.6714,0.3781,0.4979,0.4320,1.1387,173.7,up,
33.837,502,0.4085,0.6671,0.3871,0.4860,0.4312,1.1343,176.0,up,
33.904,503,0.4101,0.6626,0.3936,0.4665,0.4348,1.1349,178.2,up,
33.971,504,0.4138,0.6630,0.3987,0.4633,0.4385,1.1349,178.7,up,
34.038,505,0.4169,0.6605,0.4049,0.4605,0.4416,1.1332,179.5,up,
34.111,506,0.4182,0.6606,0.4038,0.4611,0.4410,1.1311,178.6,up,
34.166,507,0.4186,0.6611,0.4059,0.4644,0.4432,1.1308,179.3,up,
34.238,508,0.4187,0.6612,0.4066,0.4596,0.4452,1.1261,179.8,up,
34.303,509,0.4196,0.6612,0.4089,0.4604,0.4449,1.1262,180.0,up,
34.373,510,0.4195,0.6622,0.4073,0.4637,0.4444,1.1291,179.5,up,
34.448,511,0.4193,0.6621,0.4064,0.4591,0.4439,1.1345,179.3,up,
34.502,512,0.4192,0.6622,0.4049,0.4617,0.4436,1.1411,178.8,up,
34.570,513,0.4190,0.6643,0.4044,0.4619,0.4434,1.1453,178.8,up,
34.637,514,0.4190,0.6657,0.4040,0.4637,0.4432,1.1463,178.7,up,
34.706,515,0.4189,0.6659,0.4037,0.4651,0.4435,1.1469,178.6,up,
34.771,516,0.4189,0.6663,0.4036,0.4658,0.4399,1.1423,178.2,up,
34.839,517,0.4190,0.6671,0.4027,0.4664,0.4404,1.1481,177.9,up,
34.906,518,0.4190,0.6670,0.3993,0.4671,0.4449,1.1508,177.5,up,
34.974,519,0.4148,0.6676,0.3884,0.4676,0.4459,1.1658,176.1,up,
35.048,520,0.4117,0.6809,0.3761,0.4708,0.4479,1.1911,174.4,up,
35.104,521,0.4115,0.6844,0.3714,0.4788,0.4473,1.1959,173.0,up,
35.170,522,0.4116,0.6871,0.3699,0.4848,0.4472,1.1939,172.4,up,
35.235,523,0.4116,0.6877,0.3656,0.4880,0.4471,1.1919,171.0,up,
35.300,524,0.4117,0.6868,0.3624,0.4901,0.4466,1.1853,169.9,up,
35.368,525,0.4118,0.6865,0.3579,0.4926,0.4467,1.1786,168.5,up,
35.437,526,0.4118,0.6866,0.3543,0.4948,0.4473,1.1768,167.4,up,
35.504,527,0.4118,0.6864,0.3538,0.4956,0.4468,1.1764,167.2,up,
35.572,528,0.4118,0.6853,0.3537,0.4966,0.4382,1.1570,166.1,up,
35.639,529,0.4119,0.6848,0.3544,0.4975,0.4394,1.1570,166.3,up,
35.705,530,0.4119,0.6844,0.3533,0.4991,0.4396,1.1571,165.8,up,
35.773,531,0.4120,0.6829,0.3540,0.4998,0.4414,1.1562,166.0,up,
35.841,532,0.4121,0.6819,0.3536,0.5006,0.4415,1.1505,165.7,up,
35.908,533,0.4121,0.6815,0.3529,0.5020,0.4424,1.1462,165.5,up,
35.978,534,0.4123,0.6793,0.3532,0.5029,0.4431,1.1422,165.3,up,
36.035,535,0.4125,0.6793,0.3534,0.5038,0.4431,1.1359,165.2,up,
36.100,536,0.4124,0.6793,0.3521,0.5037,0.4443,1.1368,165.0,up,
36.169,537,0.4125,0.6783,0.3506,0.5037,0.4366,1.1094,163.7,up,
36.238,538,0.4125,0.6782,0.3504,0.5036,0.4319,1.1127,163.0,up,
36.306,539,0.4124,0.6777,0.3497,0.5038,0.4327,1.1153,162.8,up,
36.374,540,0.4124,0.6774,0.3495,0.5044,0.4310,1.1080,162.5,up,
36.441,541,0.4122,0.6774,0.3496,0.5050,0.4314,1.1194,162.6,up,
36.507,542,0.4122,0.6769,0.3495,0.5066,0.4307,1.1131,162.2,up,
36.574,543,0.4119,0.6769,0.3497,0.5067,0.4319,1.1215,162.5,up,
36.641,544,0.4119,0.6763,0.3493,0.5068,0.4314,1.1139,162.3,up,
36.714,545,0.4119,0.6766,0.3495,0.5071,0.4331,1.1249,162.5,up,
36.765,546,0.4118,0.6765,0.3493,0.5071,0.4345,1.1326,162.6,up,
36.840,547,0.4118,0.6765,0.3495,0.5072,0.4364,1.1369,162.8,up,
36.904,548,0.4118,0.6763,0.3504,0.5075,0.4349,1.1222,163.0,up,
36.971,549,0.4117,0.6765,0.3507,0.5079,0.4387,1.1307,163.5,up,
37.040,550,0.4119,0.6758,0.3504,0.5071,0.4348,1.1173,162.9,up,
37.108,551,0.4123,0.6764,0.3538,0.5073,0.4377,1.1206,164.2,up,
37.175,552,0.4128,0.6766,0.3549,0.5090,0.4420,1.1215,164.7,up,
37.248,553,0.4129,0.6765,0.3543,0.5116,0.4430,1.1249,164.3,up,
37.304,554,0.4132,0.6771,0.3522,0.5171,0.4432,1.1272,163.0,up,
37.371,555,0.4139,0.6773,0.3519,0.5190,0.4409,1.1290,162.0,up,
37.439,556,0.4139,0.6792,0.3512,0.5189,0.4409,1.1378,162.0,up,
37.509,557,0.4140,0.6808,0.3501,0.5193,0.4408,1.1466,161.7,up,
37.569,558,0.4139,0.6815,0.3479,0.5175,0.4406,1.1574,161.3,up,
37.639,559,0.4143,0.6856,0.3479,0.5174,0.4368,1.1654,161.2,up,
37.704,560,0.4162,0.6884,0.3532,0.5165,0.4353,1.1728,162.2,up,
37.770,561,0.4178,0.6909,0.3599,0.5159,0.4352,1.1775,163.7,up,
37.835,562,0.4214,0.6908,0.3661,0.5163,0.4375,1.1762,164.3,up,
37.908,563,0.4239,0.6927,0.3754,0.5192,0.4459,1.1738,167.0,up,
37.978,564,0.4259,0.6931,0.3818,0.5185,0.4455,1.1523,168.3,up,
38.038,565,0.4283,0.6953,0.3894,0.5201,0.4466,1.1320,169.9,up,
38.109,566,0.4295,0.6987,0.4022,0.5201,0.4497,1.1298,174.0,up,
38.185,567,0.4319,0.7067,0.4098,0.5197,0.4543,1.1290,176.3,up,
38.244,568,0.4485,0.7057,0.4151,0.5600,0.4594,1.1211,168.6,up,
38.303,569,0.4454,0.7069,0.4273,0.5540,0.4586,1.1167,175.1,up,
38.371,570,0.4445,0.7075,0.4247,0.5584,0.4601,1.1183,174.6,up,
38.441,571,0.4441,0.7082,0.4216,0.5628,0.4596,1.1192,173.3,up,
38.514,572,0.4445,0.7112,0.4196,0.5782,0.4588,1.1208,171.4,up,
38.574,573,0.4390,0.7109,0.4040,0.5715,0.4536,1.1143,168.0,up,
38.642,574,0.4350,0.7114,0.4001,0.5818,0.4535,1.1149,167.6,up,
38.717,575,0.4326,0.7128,0.4029,0.5998,0.4532,1.1151,168.2,up,
38.784,576,0.4333,0.7082,0.4058,0.5394,0.4529,1.1155,173.5,up,
38.851,577,0.4324,0.7085,0.3945,0.5723,0.4521,1.1181,167.2,up,
38.917,578,0.4324,0.7102,0.3951,0.5450,0.4505,1.1212,169.8,up,
38.984,579,0.4316,0.7088,0.3886,0.5349,0.4505,1.1237,168.7,up,
39.051,580,0.4284,0.7013,0.3798,0.5283,0.4442,1.1243,166.5,up,
39.117,581,0.4252,0.7005,0.3679,0.5220,0.4399,1.1280,164.2,up,
39.185,582,0.4223,0.6984,0.3583,0.5105,0.4355,1.1359,162.9,up,
39.251,583,0.4219,0.6962,0.3538,0.5082,0.4360,1.1446,161.9,up,
39.317,584,0.4214,0.6956,0.3504,0.5106,0.4368,1.1558,160.9,up,
39.381,585,0.4206,0.6936,0.3466,0.5112,0.4388,1.1618,160.2,up,
39.434,586,0.4194,0.6905,0.3435,0.5116,0.4397,1.1669,159.5,up,
39.505,587,0.4195,0.6884,0.3463,0.5117,0.4429,1.1695,160.3,up,
39.572,588,0.4197,0.6885,0.3488,0.5130,0.4480,1.1735,161.4,up,
39.640,589,0.4198,0.6879,0.3507,0.5134,0.4499,1.1723,162.0,up,
39.709,590,0.4201,0.6858,0.3517,0.5140,0.4505,1.1710,161.9,up,
39.785,591,0.4202,0.6860,0.3517,0.5145,0.4504,1.1701,161.8,up,
39.852,592,0.4201,0.6844,0.3521,0.5144,0.4487,1.1700,161.6,up,
39.915,593,0.4201,0.6843,0.3521,0.5145,0.4485,1.1695,161.5,up,
39.971,594,0.4202,0.6844,0.3526,0.5145,0.4485,1.1699,161.6,up,
40.039,595,0.4206,0.6838,0.3527,0.5168,0.4484,1.1700,161.1,up,
40.105,596,0.4207,0.6835,0.3529,0.5168,0.4468,1.1670,161.0,up,
40.172,597,0.4206,0.6833,0.3531,0.5166,0.4470,1.1662,161.1,up,
40.241,598,0.4207,0.6799,0.3532,0.5162,0.4470,1.1632,160.7,up,
40.315,599,0.4210,0.6800,0.3533,0.5159,0.4470,1.1631,160.7,up,
40.373,600,0.4210,0.6815,0.3527,0.5116,0.4469,1.1631,161.2,up,
40.439,601,0.4207,0.6795,0.3531,0.4975,0.4465,1.1632,162.7,up,
40.509,602,0.4203,0.6781,0.3544,0.4875,0.4446,1.1680,163.7,up,
40.582,603,0.4209,0.6773,0.3615,0.4891,0.4450,1.1689,165.3,up,
40.642,604,0.4208,0.6777,0.3685,0.4881,0.4469,1.1688,167.6,up,
40.703,605,0.4230,0.6785,0.3753,0.4860,0.4489,1.1535,169.2,up,
40.771,606,0.4237,0.6810,0.3801,0.4831,0.4523,1.1532,171.0,up,
40.839,607,0.4253,0.6858,0.3896,0.4930,0.4527,1.1357,173.0,up,
40.908,608,0.4273,0.6858,0.3891,0.4930,0.4527,1.1261,172.1,up,
40.973,609,0.4303,0.6882,0.4022,0.4964,0.4526,1.1268,174.6,up,
41.041,610,0.4380,0.7033,0.4167,0.5027,0.4598,1.1203,176.9,up,
41.116,611,0.4467,0.7029,0.4217,0.5443,0.4674,1.1086,173.9,up,
41.182,612,0.4454,0.7039,0.4195,0.5452,0.4664,1.1086,173.7,up,
41.250,613,0.4456,0.7033,0.4210,0.5415,0.4656,1.1097,174.2,up,
41.317,614,0.4425,0.7041,0.4200,0.5253,0.4575,1.1108,174.9,up,
41.383,615,0.4401,0.7049,0.4235,0.5234,0.4556,1.1066,177.0,up,
41.450,616,0.4409,0.7046,0.4242,0.5223,0.4563,1.1077,176.9,up,
41.519,617,0.4368,0.7045,0.4194,0.5209,0.4533,1.1085,176.9,up,
41.583,618,0.4321,0.7021,0.4099,0.5067,0.4484,1.1066,175.8,up,
41.648,619,0.4303,0.6963,0.3973,0.5057,0.4464,1.1014,172.5,up,
41.716,620,0.4289,0.6895,0.3854,0.5044,0.4433,1.0982,168.8,up,
41.785,621,0.4269,0.6870,0.3704,0.5042,0.4405,1.0996,164.7,up,
41.850,622,0.4253,0.6829,0.3647,0.4972,0.4384,1.0971,163.7,up,
41.918,623,0.4229,0.6828,0.3450,0.4974,0.4382,1.1166,159.2,up,
41.981,624,0.4209,0.6828,0.3495,0.4979,0.4359,1.1331,160.8,up,
42.034,625,0.4209,0.6828,0.3528,0.5006,0.4367,1.1467,161.5,up,
42.105,626,0.4206,0.6830,0.3525,0.5020,0.4372,1.1483,161.4,up,
42.184,627,0.4194,0.6819,0.3494,0.5063,0.4375,1.1490,160.5,up,
42.239,628,0.4187,0.6819,0.3480,0.5076,0.4369,1.1529,160.1,up,
42.304,629,0.4177,0.6814,0.3486,0.5077,0.4369,1.1545,160.6,up,
42.371,630,0.4180,0.6803,0.3507,0.5077,0.4370,1.1545,161.0,up,
42.439,631,0.4181,0.6799,0.3520,0.5081,0.4376,1.1576,161.3,up,
42.510,632,0.4185,0.6798,0.3512,0.5086,0.4395,1.1687,161.0,up,
42.567,633,0.4185,0.6792,0.3507,0.5086,0.4395,1.1662,160.8,up,
42.647,634,0.4185,0.6796,0.3511,0.5080,0.4396,1.1652,161.0,up,
42.701,635,0.4185,0.6797,0.3510,0.5080,0.4397,1.1641,161.0,up,
42.772,636,0.4187,0.6797,0.3498,0.5271,0.4413,1.1639,158.4,up,
42.839,637,0.4186,0.6806,0.3475,0.5197,0.4408,1.1674,158.8,up,
42.908,638,0.4182,0.6798,0.3442,0.5193,0.4378,1.1625,157.6,up,
42.978,639,0.4176,0.6803,0.3375,0.5332,0.4381,1.1607,153.9,up,
43.039,640,0.4169,0.6803,0.3202,0.5700,0.4412,1.1505,141.7,up,
43.106,641,0.4150,0.6843,0.2867,0.6733,0.4367,1.1411,97.6,up,
43.173,642,0.4145,0.6892,0.2923,0.7156,0.4345,1.1035,80.6,up,
43.238,643,0.4131,0.6965,0.2955,0.7683,0.4324,1.1009,61.3,up,
43.305,644,0.4137,0.7002,0.2991,0.8118,0.4321,1.0867,48.5,up,
