timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
21.989,322,0.6041,0.4135,0.4839,0.5305,0.6588,0.9117,52.0,up,
22.041,323,0.6040,0.4152,0.4816,0.5326,0.6592,0.9119,52.5,up,
22.111,324,0.6041,0.4157,0.4808,0.5350,0.6596,0.9120,52.3,up,
22.179,325,0.6040,0.4185,0.4789,0.5385,0.6603,0.9160,52.7,up,
22.247,326,0.6040,0.4177,0.4797,0.5383,0.6603,0.9144,52.3,up,
22.317,327,0.6033,0.4177,0.4787,0.5444,0.6603,0.9145,51.1,up,
22.389,328,0.6027,0.4181,0.4735,0.5514,0.6603,0.9150,50.7,up,
22.441,329,0.6028,0.4179,0.4738,0.5503,0.6601,0.9128,50.9,up,
22.515,330,0.6025,0.4166,0.4779,0.5495,0.6593,0.9122,49.7,up,
22.588,331,0.6023,0.4153,0.4779,0.5489,0.6587,0.9122,49.4,up,
22.671,332,0.6024,0.4152,0.4780,0.5482,0.6582,0.9113,49.5,up,
22.728,333,0.6021,0.4141,0.4790,0.5480,0.6575,0.9120,48.9,up,
22.819,334,0.6021,0.4126,0.4805,0.5433,0.6555,0.9066,49.1,up,
22.876,335,0.6029,0.4105,0.4849,0.5401,0.6554,0.8986,48.5,up,
22.949,336,0.6011,0.4114,0.4794,0.5410,0.6561,0.8987,49.6,up,
23.024,337,0.6009,0.4118,0.4768,0.5425,0.6561,0.9073,49.9,up,
23.079,338,0.6013,0.4134,0.4769,0.5434,0.6565,0.9103,50.1,up,
23.149,339,0.6005,0.4156,0.4715,0.5487,0.6565,0.9167,50.5,up,
23.223,340,0.6005,0.4162,0.4688,0.5489,0.6564,0.9165,51.2,up,
23.275,341,0.6013,0.4140,0.4717,0.5397,0.6564,0.9140,52.2,up,
23.352,342,0.6001,0.4125,0.4716,0.5321,0.6565,0.9133,53.5,up,
23.415,343,0.6003,0.4125,0.4723,0.5132,0.6569,0.9136,58.2,up,
23.485,344,0.6003,0.4125,0.4725,0.5005,0.6569,0.9136,61.9,up,
23.548,345,0.6019,0.4127,0.4653,0.4945,0.6581,0.9144,65.5,up,
23.626,346,0.6018,0.4120,0.4591,0.4838,0.6589,0.9194,69.7,up,
23.694,347,0.6009,0.4131,0.4569,0.4790,0.6590,0.9228,71.9,up,
23.759,348,0.6014,0.4130,0.4609,0.4705,0.6594,0.9276,74.2,up,
23.823,349,0.6013,0.4130,0.4618,0.4664,0.6604,0.9272,75.6,up,
23.908,350,0.6018,0.4130,0.4620,0.4664,0.6611,0.9288,75.7,up,
23.982,351,0.6019,0.4129,0.4732,0.4690,0.6613,0.9325,73.0,up,
24.059,352,0.6023,0.4127,0.4683,0.4690,0.6610,0.9325,73.7,up,
24.126,353,0.6023,0.4110,0.4677,0.4562,0.6604,0.9322,77.8,up,
24.192,354,0.6011,0.4102,0.4642,0.4534,0.6588,0.9321,78.8,up,
24.257,355,0.5990,0.4104,0.4577,0.4533,0.6579,0.9319,79.5,up,
24.326,356,0.6004,0.4104,0.4946,0.4551,0.6578,0.9319,73.4,up,
24.391,357,0.5997,0.4102,0.4569,0.4559,0.6574,0.9317,78.6,up,
24.460,358,0.6004,0.4089,0.4577,0.4490,0.6579,0.9316,80.6,up,
24.525,359,0.5999,0.4084,0.4582,0.4497,0.6585,0.9317,80.1,up,
24.592,360,0.6014,0.4084,0.4584,0.4503,0.6586,0.9318,79.9,up,
24.657,361,0.6016,0.4081,0.4742,0.4528,0.6585,0.9231,77.0,up,
24.709,362,0.6014,0.4078,0.4731,0.4531,0.6585,0.9210,76.9,up,
24.781,363,0.6025,0.4075,0.4728,0.4528,0.6585,0.9208,77.0,up,
24.853,364,0.6026,0.4074,0.4745,0.4519,0.6587,0.9208,77.1,up,
24.907,365,0.6026,0.4073,0.4744,0.4522,0.6590,0.9215,77.0,up,
24.967,366,0.6034,0.4061,0.4710,0.4520,0.6590,0.9193,77.1,up,
25.046,367,0.6034,0.4061,0.4717,0.4511,0.6597,0.9191,77.4,up,
25.117,368,0.6045,0.4049,0.4734,0.4434,0.6598,0.9154,79.8,up,
25.191,369,0.6046,0.4040,0.4753,0.4414,0.6598,0.9151,80.0,up,
25.250,370,0.6047,0.4028,0.4757,0.4402,0.6595,0.9147,79.9,up,
25.324,371,0.6047,0.4006,0.4766,0.4404,0.6578,0.9077,78.7,up,
25.383,372,0.6046,0.4007,0.4773,0.4405,0.6572,0.9066,78.6,up,
25.451,373,0.6044,0.4012,0.4772,0.4398,0.6567,0.9067,79.0,up,
25.519,374,0.6033,0.4000,0.4771,0.4352,0.6557,0.9069,80.3,up,
25.586,375,0.6022,0.4000,0.4754,0.4323,0.6551,0.9097,81.6,up,
25.643,376,0.6010,0.3998,0.4731,0.4268,0.6546,0.9117,84.0,up,
25.716,377,0.6010,0.3995,0.4723,0.4271,0.6547,0.9130,83.9,up,
25.789,378,0.6007,0.3970,0.4722,0.4264,0.6548,0.9152,83.1,up,
25.842,379,0.6007,0.3927,0.4720,0.4237,0.6556,0.9146,82.5,up,
25.915,380,0.6004,0.3909,0.4709,0.4171,0.6562,0.9145,84.6,up,
25.985,381,0.5999,0.3902,0.4704,0.4179,0.6562,0.9143,84.1,up,
26.039,382,0.6004,0.3901,0.4703,0.4161,0.6564,0.9140,84.8,up,
26.100,383,0.6004,0.3887,0.4703,0.4151,0.6563,0.9129,84.6,up,
26.174,384,0.6002,0.3877,0.4703,0.4139,0.6564,0.9135,84.7,up,
26.244,385,0.6005,0.3878,0.4703,0.4142,0.6564,0.9137,84.6,up,
26.314,386,0.6004,0.3877,0.4700,0.4139,0.6562,0.9158,84.7,up,
26.386,387,0.6010,0.3876,0.4701,0.4141,0.6567,0.9174,84.6,up,
26.452,388,0.6013,0.3885,0.4703,0.4143,0.6573,0.9204,84.9,up,
26.515,389,0.6015,0.3880,0.4717,0.4152,0.6575,0.9209,84.2,up,
26.587,390,0.6015,0.3865,0.4730,0.4184,0.6575,0.9195,82.1,up,
26.643,391,0.6019,0.3863,0.4732,0.4220,0.6578,0.9186,80.5,up,
26.716,392,0.6019,0.3869,0.4723,0.4257,0.6577,0.9186,79.3,up,
26.793,393,0.6036,0.3892,0.4722,0.4302,0.6577,0.9174,78.5,up,
26.861,394,0.6036,0.3900,0.4722,0.4335,0.6579,0.9189,77.6,up,
26.924,395,0.6050,0.3965,0.4753,0.4406,0.6586,0.9230,77.0,up,
26.976,396,0.6050,0.3979,0.4760,0.4424,0.6588,0.9252,76.8,up,
27.045,397,0.6049,0.3985,0.4768,0.4437,0.6597,0.9265,76.5,up,
27.115,398,0.6053,0.3985,0.4787,0.4445,0.6609,0.9292,76.0,up,
27.179,399,0.6068,0.3983,0.4787,0.4426,0.6618,0.9282,76.9,up,
27.234,400,0.6082,0.3981,0.4787,0.4425,0.6654,0.9282,77.2,up,
27.317,401,0.6076,0.3987,0.4744,0.4458,0.6659,0.9332,76.8,up,
27.388,402,0.6076,0.3986,0.4744,0.4478,0.6660,0.9324,76.0,up,
27.442,403,0.6075,0.3995,0.4641,0.4496,0.6660,0.9331,77.0,up,
27.514,404,0.6075,0.3998,0.4646,0.4562,0.6666,0.9336,74.8,up,
27.580,405,0.6059,0.4006,0.4647,0.4581,0.6667,0.9365,74.3,up,
27.648,406,0.6058,0.4005,0.4647,0.4643,0.6669,0.9423,72.1,up,
27.716,407,0.6050,0.4010,0.4641,0.4676,0.6668,0.9454,71.2,up,
27.786,408,0.6051,0.4030,0.4622,0.4743,0.6673,0.9453,70.0,up,
27.847,409,0.6032,0.4038,0.4567,0.4743,0.6673,0.9459,71.0,up,
27.926,410,0.6032,0.4040,0.4570,0.4742,0.6670,0.9458,71.1,up,
27.993,411,0.6033,0.4041,0.4582,0.4737,0.6666,0.9456,71.0,up,
28.060,412,0.6015,0.4041,0.4585,0.4733,0.6664,0.9456,71.0,up,
28.125,413,0.6015,0.4041,0.4522,0.4736,0.6664,0.9457,71.9,up,
28.193,414,0.6012,0.4041,0.4497,0.4759,0.6663,0.9463,71.5,up,
28.259,415,0.6006,0.4049,0.4505,0.4780,0.6660,0.9463,70.9,up,
28.325,416,0.6004,0.4049,0.4508,0.4784,0.6655,0.9458,70.7,up,
28.404,417,0.6000,0.4037,0.4519,0.4784,0.6657,0.9436,70.2,up,
28.491,418,0.6006,0.4037,0.4527,0.4782,0.6653,0.9408,70.1,up,
28.548,419,0.6005,0.4036,0.4545,0.4776,0.6640,0.9406,69.9,up,
28.617,420,0.6016,0.4047,0.4572,0.4775,0.6639,0.9405,69.9,up,
28.689,421,0.6014,0.4052,0.4550,0.4797,0.6637,0.9398,69.7,up,
28.741,422,0.6014,0.4069,0.4533,0.4796,0.6637,0.9409,70.5,up,
28.816,423,0.6012,0.4068,0.4518,0.4796,0.6635,0.9376,70.7,up,
28.884,424,0.6020,0.4030,0.4547,0.4780,0.6626,0.9263,69.6,up,
28.945,425,0.6021,0.4024,0.4589,0.4770,0.6626,0.9126,69.2,up,
29.018,426,0.6031,0.3986,0.4635,0.4673,0.6631,0.9074,70.6,up,
29.089,427,0.6026,0.3974,0.4633,0.4673,0.6628,0.9056,70.1,up,
29.140,428,0.6028,0.3973,0.4710,0.4653,0.6620,0.8960,69.5,up,
29.215,429,0.6056,0.3958,0.4742,0.4651,0.6608,0.8847,68.6,up,
29.284,430,0.6066,0.3943,0.4750,0.4617,0.6606,0.8711,69.3,up,
29.358,431,0.6074,0.3943,0.4752,0.4618,0.6583,0.8711,69.0,up,
29.414,432,0.6080,0.3919,0.4782,0.4619,0.6582,0.8707,67.6,up,
29.471,433,0.6080,0.3909,0.4786,0.4616,0.6562,0.8724,67.1,up,
29.532,434,0.6080,0.3905,0.4781,0.4616,0.6557,0.8662,67.0,up,
29.617,435,0.6080,0.3909,0.4780,0.4608,0.6556,0.8683,67.4,up,
29.690,436,0.6081,0.3906,0.4781,0.4582,0.6557,0.8695,68.2,up,
29.743,437,0.6083,0.3906,0.4780,0.4579,0.6560,0.8697,68.4,up,
29.812,438,0.6070,0.3906,0.4780,0.4572,0.6558,0.8702,68.5,up,
29.880,439,0.6094,0.3894,0.4773,0.4575,0.6558,0.8711,68.2,up,
29.945,440,0.6085,0.3917,0.4710,0.4634,0.6561,0.8763,68.0,up,
30.013,441,0.6087,0.3913,0.4711,0.4635,0.6561,0.8764,67.9,up,
30.083,442,0.6083,0.3926,0.4712,0.4635,0.6565,0.8809,68.3,up,
30.154,443,0.6086,0.3921,0.4716,0.4635,0.6565,0.8865,68.0,up,
30.211,444,0.6081,0.3920,0.4720,0.4646,0.6556,0.8864,67.4,up,
30.285,445,0.6071,0.3920,0.4712,0.4639,0.6555,0.8849,67.7,up,
30.346,446,0.6069,0.3918,0.4712,0.4639,0.6562,0.8837,67.8,up,
30.417,447,0.6049,0.3917,0.4682,0.4656,0.6562,0.8837,67.6,up,
30.492,448,0.6048,0.3916,0.4686,0.4656,0.6559,0.8840,67.4,up,
30.559,449,0.6040,0.3917,0.4684,0.4648,0.6555,0.8838,67.6,up,
30.638,450,0.6040,0.3917,0.4685,0.4648,0.6555,0.8817,67.7,up,
30.717,451,0.6030,0.3915,0.4689,0.4648,0.6560,0.8813,67.5,up,
30.793,452,0.6006,0.3915,0.4687,0.4652,0.6574,0.8815,67.4,up,
30.888,453,0.6000,0.3913,0.4690,0.4676,0.6577,0.8825,66.5,up,
30.943,454,0.5998,0.3952,0.4690,0.4738,0.6605,0.8897,66.0,up,
31.015,455,0.5997,0.3997,0.4663,0.4777,0.6605,0.9088,66.5,up,
31.089,456,0.5993,0.4032,0.4600,0.4806,0.6588,0.9252,67.5,up,
31.145,457,0.5979,0.4052,0.4599,0.4806,0.6565,0.9372,67.6,up,
31.214,458,0.5963,0.4060,0.4593,0.4807,0.6547,0.9392,67.6,up,
31.289,459,0.5958,0.4064,0.4577,0.4833,0.6537,0.9467,67.0,up,
31.343,460,0.5956,0.4073,0.4568,0.4834,0.6533,0.9438,67.4,up,
31.416,461,0.5954,0.4072,0.4565,0.4848,0.6514,0.9408,66.8,up,
31.487,462,0.5941,0.4078,0.4511,0.4858,0.6509,0.9415,67.5,up,
31.543,463,0.5939,0.4082,0.4515,0.4875,0.6506,0.9433,66.9,up,
31.615,464,0.5939,0.4083,0.4515,0.4899,0.6508,0.9420,66.3,up,
31.682,465,0.5939,0.4080,0.4517,0.4882,0.6508,0.9419,66.7,up,
31.736,466,0.5939,0.4080,0.4524,0.4846,0.6498,0.9345,67.6,up,
31.801,467,0.5945,0.4088,0.4535,0.4853,0.6502,0.9336,67.6,up,
31.882,468,0.5945,0.4092,0.4547,0.4853,0.6502,0.9334,67.5,up,
31.949,469,0.5953,0.4091,0.4552,0.4851,0.6502,0.9323,67.5,up,
32.020,470,0.5948,0.4131,0.4553,0.4865,0.6494,0.9317,68.3,up,
32.074,471,0.5952,0.4132,0.4599,0.4848,0.6501,0.9310,68.2,up,
32.147,472,0.5963,0.4132,0.4607,0.4809,0.6501,0.9306,69.4,up,
32.215,473,0.5939,0.4132,0.4576,0.4800,0.6501,0.9305,70.1,up,
32.284,474,0.5955,0.4132,0.4608,0.4756,0.6502,0.9301,71.2,up,
32.356,475,0.5954,0.4097,0.4595,0.4498,0.6504,0.9300,79.6,up,
32.407,476,0.5960,0.4094,0.4559,0.4350,0.6506,0.9300,85.6,up,
32.482,477,0.5966,0.4057,0.4604,0.4079,0.6515,0.9270,95.1,up,
32.550,478,0.5966,0.4049,0.4638,0.3877,0.6518,0.9275,103.4,up,
32.622,479,0.5966,0.4002,0.4678,0.3555,0.6517,0.9300,115.1,up,
32.675,480,0.5974,0.3986,0.4733,0.3432,0.6518,0.9330,119.8,up,
32.745,481,0.5974,0.3979,0.4784,0.3490,0.6515,0.9360,118.0,up,
32.814,482,0.5972,0.3970,0.4787,0.3317,0.6517,0.9358,124.6,up,
32.870,483,0.5955,0.3899,0.4755,0.2984,0.6513,0.9357,133.2,up,
32.939,484,0.5957,0.3860,0.4750,0.3028,0.6513,0.9338,130.4,up,
33.016,485,0.5959,0.3864,0.4830,0.3162,0.6513,0.9334,127.6,up,
33.083,486,0.5960,0.3843,0.4822,0.3104,0.6507,0.9267,128.8,up,
33.152,487,0.5962,0.3846,0.4817,0.3129,0.6506,0.9179,127.9,up,
33.209,488,0.5984,0.3854,0.4821,0.3150,0.6511,0.9169,126.8,up,
33.281,489,0.5988,0.3886,0.4813,0.3169,0.6514,0.9181,127.1,up,
33.349,490,0.5992,0.3913,0.4801,0.3311,0.6521,0.9202,122.5,up,
33.419,491,0.6013,0.3915,0.4796,0.3511,0.6552,0.9223,114.2,up,
33.479,492,0.6016,0.3918,0.4790,0.3690,0.6555,0.9224,106.4,up,
33.552,493,0.6026,0.3925,0.4789,0.3910,0.6556,0.9249,96.3,up,
33.608,494,0.6038,0.3976,0.4788,0.4220,0.6555,0.9248,84.5,up,
33.683,495,0.6055,0.3981,0.4786,0.4453,0.6553,0.9183,75.1,up,
33.747,496,0.6026,0.4045,0.4654,0.4656,0.6541,0.9163,71.7,up,
33.816,497,0.6028,0.4086,0.4625,0.4877,0.6543,0.9147,66.4,up,
33.886,498,0.6027,0.4120,0.4626,0.4905,0.6548,0.9150,66.6,up,
33.952,499,0.6027,0.4139,0.4646,0.4981,0.6548,0.9151,64.6,up,
34.004,500,0.6022,0.4174,0.4647,0.5268,0.6545,0.9144,57.5,up,
34.075,501,0.6019,0.4179,0.4674,0.5403,0.6535,0.9122,53.7,up,
34.148,502,0.6018,0.4176,0.4732,0.5461,0.6536,0.9104,51.0,up,
34.218,503,0.6013,0.4194,0.4758,0.5582,0.6538,0.9108,48.2,up,
34.279,504,0.6013,0.4195,0.4821,0.5637,0.6538,0.9109,45.7,up,
34.347,505,0.6007,0.4199,0.4816,0.5691,0.6536,0.9110,44.7,down,Repetición válida
34.417,506,0.6007,0.4201,0.4845,0.5695,0.6536,0.9110,44.0,down,
34.489,507,0.6000,0.4216,0.4849,0.5754,0.6534,0.9113,43.0,down,
34.541,508,0.6006,0.4215,0.4941,0.5769,0.6534,0.9082,40.6,down,
34.618,509,0.6006,0.4221,0.4929,0.5821,0.6536,0.9059,40.2,down,
34.691,510,0.6003,0.4239,0.4961,0.5807,0.6541,0.9057,40.0,down,
34.758,511,0.6003,0.4239,0.4950,0.5798,0.6541,0.9078,40.4,down,
34.814,512,0.6007,0.4231,0.4944,0.5773,0.6538,0.9034,40.9,down,
34.884,513,0.6009,0.4218,0.4982,0.5758,0.6539,0.9020,40.0,down,
34.958,514,0.6008,0.4229,0.4978,0.5794,0.6540,0.9022,39.7,down,
35.010,515,0.6008,0.4229,0.4988,0.5782,0.6538,0.9029,39.6,down,
35.077,516,0.6008,0.4231,0.4985,0.5777,0.6539,0.9030,39.8,down,
35.128,517,0.6011,0.4231,0.4991,0.5776,0.6539,0.9044,39.7,down,
35.206,518,0.6006,0.4248,0.4940,0.5796,0.6536,0.9045,40.8,down,
35.283,519,0.6003,0.4249,0.4931,0.5835,0.6535,0.9050,40.4,down,
35.353,520,0.6002,0.4249,0.4930,0.5833,0.6535,0.9032,40.5,down,
35.414,521,0.6002,0.4258,0.4919,0.5848,0.6538,0.9033,40.7,down,
35.485,522,0.6000,0.4258,0.4911,0.5850,0.6538,0.9081,40.7,down,
35.546,523,0.6010,0.4225,0.4948,0.5823,0.6537,0.9061,39.8,down,
35.615,524,0.6011,0.4222,0.4935,0.5823,0.6537,0.9062,40.1,down,
35.685,525,0.6011,0.4226,0.4930,0.5826,0.6539,0.9063,40.3,down,
35.760,526,0.6021,0.4226,0.4925,0.5825,0.6543,0.9106,40.5,down,
35.816,527,0.6019,0.4220,0.4958,0.5824,0.6543,0.9106,39.6,down,
35.886,528,0.6016,0.4224,0.4942,0.5829,0.6540,0.9113,39.9,down,
35.941,529,0.6034,0.4221,0.4965,0.5821,0.6540,0.9117,39.6,down,
36.017,530,0.6024,0.4239,0.4854,0.5836,0.6541,0.9118,42.3,down,
36.088,531,0.6027,0.4241,0.4917,0.5836,0.6541,0.9124,40.8,down,
36.146,532,0.6027,0.4234,0.4949,0.5829,0.6542,0.9124,40.0,down,
36.210,533,0.6023,0.4265,0.4850,0.5867,0.6543,0.9130,42.3,down,
36.267,534,0.6033,0.4264,0.4908,0.5844,0.6543,0.9130,41.4,down,
36.344,535,0.6032,0.4264,0.4904,0.5837,0.6543,0.9127,41.6,down,
36.414,536,0.6035,0.4264,0.4921,0.5834,0.6544,0.9124,41.3,down,
36.483,537,0.6034,0.4269,0.4904,0.5836,0.6545,0.9129,41.8,down,
36.554,538,0.6034,0.4269,0.4943,0.5836,0.6545,0.9135,40.8,down,
36.610,539,0.6031,0.4269,0.4967,0.5831,0.6544,0.9135,40.3,down,
36.683,540,0.6038,0.4269,0.4972,0.5818,0.6549,0.9117,40.6,down,
36.755,541,0.6037,0.4269,0.5005,0.5816,0.6558,0.9153,39.8,down,
36.813,542,0.6036,0.4256,0.4986,0.5828,0.6554,0.9118,39.8,down,
36.885,543,0.6033,0.4268,0.4977,0.5848,0.6554,0.9105,39.9,down,
36.959,544,0.6031,0.4271,0.4948,0.5856,0.6565,0.9158,40.6,down,
37.024,545,0.6045,0.4270,0.4943,0.5857,0.6565,0.9160,40.8,down,
37.078,546,0.6029,0.4275,0.4850,0.5874,0.6564,0.9163,42.7,down,
37.150,547,0.6043,0.4267,0.4919,0.5848,0.6565,0.9140,41.5,down,
37.221,548,0.6037,0.4265,0.4909,0.5848,0.6565,0.9123,41.7,down,
37.278,549,0.6037,0.4265,0.4941,0.5849,0.6569,0.9119,40.9,down,
37.345,550,0.6047,0.4248,0.4935,0.5849,0.6569,0.9120,40.9,down,
37.401,551,0.6043,0.4246,0.4935,0.5836,0.6564,0.9115,41.0,down,
37.480,552,0.6042,0.4245,0.4934,0.5839,0.6563,0.9046,41.0,down,
37.550,553,0.6040,0.4241,0.4931,0.5840,0.6562,0.9040,41.0,down,
37.621,554,0.6036,0.4239,0.4930,0.5842,0.6561,0.9040,40.8,down,
37.684,555,0.6025,0.4242,0.4926,0.5843,0.6557,0.9041,40.8,down,
37.758,556,0.6024,0.4243,0.4926,0.5855,0.6551,0.9042,40.5,down,
37.827,557,0.6024,0.4243,0.4926,0.5851,0.6552,0.9050,40.6,down,
37.893,558,0.6040,0.4201,0.4927,0.5823,0.6552,0.9024,40.5,down,
37.960,559,0.6036,0.4210,0.4927,0.5823,0.6552,0.9025,40.6,down,
38.027,560,0.6038,0.4214,0.4927,0.5793,0.6564,0.9026,41.4,down,
38.095,561,0.6033,0.4217,0.4927,0.5792,0.6567,0.9057,41.4,down,
38.161,562,0.6035,0.4224,0.4923,0.5769,0.6581,0.9078,42.2,down,
38.227,563,0.6036,0.4219,0.4923,0.5744,0.6583,0.9075,42.5,down,
38.293,564,0.6034,0.4215,0.4923,0.5738,0.6583,0.9072,42.6,down,
38.360,565,0.6046,0.4202,0.4919,0.5701,0.6581,0.9072,43.2,down,
38.427,566,0.6045,0.4197,0.4919,0.5693,0.6579,0.9072,43.2,down,
38.492,567,0.6054,0.4159,0.4927,0.5668,0.6578,0.9064,42.8,down,
38.570,568,0.6055,0.4136,0.4932,0.5607,0.6577,0.9036,43.4,down,
38.654,569,0.6058,0.4137,0.4932,0.5598,0.6577,0.9021,43.7,down,
38.722,570,0.6084,0.4127,0.4927,0.5565,0.6577,0.9011,44.6,down,
38.787,571,0.6098,0.4116,0.4944,0.5540,0.6577,0.8998,44.6,down,
38.846,572,0.6102,0.4114,0.4945,0.5533,0.6575,0.8999,44.7,down,
38.918,573,0.6101,0.4099,0.4935,0.5532,0.6575,0.9000,44.7,down,
38.994,574,0.6102,0.4093,0.4940,0.5524,0.6573,0.8998,44.6,down,
39.052,575,0.6104,0.4078,0.4922,0.5518,0.6563,0.8973,44.7,down,
39.110,576,0.6101,0.4076,0.4939,0.5498,0.6560,0.8970,44.6,down,
39.180,577,0.6097,0.4082,0.4940,0.5500,0.6559,0.8982,44.6,down,
39.259,578,0.6098,0.4083,0.4941,0.5501,0.6558,0.9007,44.5,down,
39.356,579,0.6100,0.4080,0.4942,0.5536,0.6552,0.8965,43.8,down,
39.421,580,0.6100,0.4072,0.4946,0.5547,0.6545,0.8939,43.3,down,
39.488,581,0.6100,0.4068,0.4946,0.5548,0.6545,0.8925,43.2,down,
39.554,582,0.6099,0.4067,0.4942,0.5569,0.6541,0.8925,42.8,down,
39.616,583,0.6096,0.4071,0.4942,0.5584,0.6537,0.8973,42.5,down,
39.681,584,0.6092,0.4072,0.4931,0.5604,0.6534,0.8999,42.3,down,
39.749,585,0.6084,0.4090,0.4930,0.5602,0.6534,0.9041,42.5,down,
39.819,586,0.6082,0.4092,0.4930,0.5603,0.6531,0.9021,42.5,down,
39.893,587,0.6076,0.4108,0.4931,0.5596,0.6531,0.9011,42.9,down,
39.944,588,0.6047,0.4115,0.4917,0.5600,0.6530,0.9004,42.9,down,
40.015,589,0.6044,0.4127,0.4916,0.5595,0.6530,0.8980,43.2,down,
40.084,590,0.6036,0.4142,0.4911,0.5545,0.6529,0.8963,44.6,down,
40.153,591,0.6036,0.4144,0.4911,0.5531,0.6529,0.8944,44.9,down,
40.210,592,0.6020,0.4149,0.4912,0.5499,0.6527,0.8934,45.4,down,
40.283,593,0.6005,0.4153,0.4912,0.5481,0.6527,0.8940,45.7,down,
40.355,594,0.6005,0.4155,0.4912,0.5481,0.6527,0.8941,45.7,down,
40.410,595,0.5990,0.4155,0.4907,0.5465,0.6525,0.8957,45.9,down,
40.480,596,0.5988,0.4155,0.4908,0.5463,0.6525,0.9002,45.9,down,
40.550,597,0.5973,0.4135,0.4907,0.5457,0.6515,0.9017,45.2,down,
40.621,598,0.5965,0.4135,0.4889,0.5452,0.6515,0.9040,45.6,down,
40.683,599,0.5966,0.4133,0.4890,0.5420,0.6515,0.9037,46.3,down,
40.750,600,0.5949,0.4131,0.4890,0.5418,0.6505,0.9028,45.9,down,
40.805,601,0.5949,0.4115,0.4893,0.5419,0.6497,0.8899,45.5,down,
40.874,602,0.5950,0.4107,0.4896,0.5375,0.6497,0.8873,46.3,down,
40.949,603,0.5943,0.4100,0.4896,0.5376,0.6496,0.8872,46.0,down,
41.018,604,0.5953,0.4105,0.4895,0.5382,0.6502,0.8877,46.2,down,
41.091,605,0.5954,0.4112,0.4892,0.5383,0.6502,0.8903,46.4,down,
41.183,606,0.5958,0.4118,0.4893,0.5390,0.6504,0.8922,46.4,down,
41.248,607,0.5964,0.4119,0.4911,0.5394,0.6504,0.8923,46.0,down,
41.317,608,0.5981,0.4125,0.4914,0.5412,0.6508,0.8924,45.9,down,
41.387,609,0.5981,0.4139,0.4896,0.5420,0.6511,0.8925,46.6,down,
41.450,610,0.5986,0.4161,0.4891,0.5498,0.6519,0.8931,45.7,down,
41.527,611,0.5995,0.4162,0.4893,0.5534,0.6527,0.8941,45.1,down,
41.616,612,0.6007,0.4157,0.4893,0.5552,0.6533,0.8952,44.8,down,
41.687,613,0.6010,0.4151,0.4895,0.5587,0.6533,0.8937,44.1,down,
41.751,614,0.6018,0.4152,0.4894,0.5585,0.6540,0.8935,44.3,down,
41.829,615,0.6020,0.4155,0.4898,0.5603,0.6540,0.8939,44.0,down,
41.893,616,0.6022,0.4156,0.4898,0.5602,0.6542,0.8951,44.0,down,
41.972,617,0.6008,0.4157,0.4888,0.5568,0.6543,0.8967,44.8,down,
42.052,618,0.5993,0.4162,0.4831,0.5415,0.6543,0.8981,49.4,down,
42.128,619,0.5980,0.4167,0.4777,0.5326,0.6543,0.9033,52.7,down,
42.194,620,0.5973,0.4167,0.4760,0.5189,0.6542,0.9063,56.5,down,
42.261,621,0.5964,0.4167,0.4753,0.5148,0.6537,0.9084,57.6,down,
42.326,622,0.5958,0.4151,0.4744,0.5098,0.6534,0.9097,58.7,down,
42.393,623,0.5955,0.4130,0.4732,0.5072,0.6532,0.9096,59.0,down,
42.453,624,0.5957,0.4080,0.4726,0.5056,0.6518,0.9078,58.0,down,
42.518,625,0.5951,0.4058,0.4720,0.4973,0.6504,0.9068,59.7,down,
42.593,626,0.5955,0.4053,0.4704,0.4951,0.6504,0.9048,60.6,up,
42.646,627,0.5954,0.4054,0.4697,0.4943,0.6504,0.9045,61.0,up,
42.721,628,0.5953,0.4045,0.4695,0.4958,0.6502,0.9044,60.3,up,
42.781,629,0.5951,0.4042,0.4696,0.4966,0.6492,0.9027,59.8,up,
42.856,630,0.5942,0.4042,0.4690,0.4969,0.6492,0.9038,59.8,up,
42.936,631,0.5942,0.4044,0.4692,0.4977,0.6492,0.9046,59.6,up,
43.014,632,0.5935,0.4044,0.4692,0.4981,0.6493,0.9080,59.3,up,
43.071,633,0.5935,0.4047,0.4695,0.4992,0.6494,0.9091,59.0,up,
43.148,634,0.5931,0.4047,0.4695,0.5003,0.6493,0.9090,58.6,up,
43.212,635,0.5934,0.4047,0.4695,0.5020,0.6493,0.9090,58.2,up,
43.273,636,0.5934,0.4049,0.4700,0.5032,0.6493,0.9090,57.8,up,
43.346,637,0.5934,0.4060,0.4701,0.5041,0.6499,0.9099,57.9,up,
43.410,638,0.5936,0.4062,0.4711,0.5049,0.6499,0.9099,57.5,up,
43.480,639,0.5938,0.4067,0.4707,0.5098,0.6499,0.9089,56.4,up,
43.547,640,0.5938,0.4068,0.4707,0.5121,0.6498,0.9074,55.8,up,
43.616,641,0.5942,0.4075,0.4713,0.5121,0.6498,0.9069,55.9,up,
43.694,642,0.5941,0.4079,0.4716,0.5151,0.6498,0.9074,55.2,up,
43.751,643,0.5944,0.4089,0.4717,0.5150,0.6496,0.9072,55.5,up,
43.822,644,0.5943,0.4086,0.4724,0.5153,0.6496,0.9065,55.1,up,
